,argu,loss_fun,class_weight,nl,opt,epochs,Rsquare_median,R_greater_80,R_greater_85
111,3.0,mse,"{0: 2, 1: 1, 2: 1}","[100, 70, 10]",RMSprop,300.0,-0.07060809690245445,0.20454545454545456,0.13636363636363635
112,3.0,mse,"{0: 2, 1: 1, 2: 1}","[100, 10]",Adam,150.0,-0.1609441415815337,0.18181818181818182,0.1590909090909091
113,3.0,mse,"{0: 2, 1: 1, 2: 1}","[100, 10]",Adam,300.0,0.16639090668230444,0.22727272727272727,0.20454545454545456
114,3.0,mse,"{0: 2, 1: 1, 2: 1}","[100, 10]",RMSprop,150.0,-1.0702878253637915,0.1590909090909091,0.13636363636363635
115,3.0,mse,"{0: 2, 1: 1, 2: 1}","[100, 10]",RMSprop,300.0,-0.2726943142603122,0.25,0.20454545454545456
116,3.0,mse,"{0: 2, 1: 1, 2: 1}","[70, 40]",Adam,150.0,0.00700304071782637,0.22727272727272727,0.22727272727272727
117,3.0,mse,"{0: 2, 1: 1, 2: 1}","[70, 40]",Adam,300.0,0.034189210736934206,0.29545454545454547,0.29545454545454547
118,3.0,mse,"{0: 2, 1: 1, 2: 1}","[70, 40]",RMSprop,150.0,-1.5304544393541968,0.20454545454545456,0.18181818181818182
119,3.0,mse,"{0: 2, 1: 1, 2: 1}","[70, 40]",RMSprop,300.0,0.039721601544479235,0.2727272727272727,0.20454545454545456
120,3.0,mse,"{0: 2, 1: 1, 2: 1}","[100, 70, 40]",Adam,150.0,0.0344236402178531,0.18181818181818182,0.13636363636363635
121,3.0,mse,"{0: 2, 1: 1, 2: 1}","[100, 70, 40]",Adam,300.0,0.2446286694497573,0.13636363636363635,0.13636363636363635
122,3.0,mse,"{0: 2, 1: 1, 2: 1}","[100, 70, 40]",RMSprop,150.0,-0.012936155855980014,0.1590909090909091,0.13636363636363635
123,3.0,mse,"{0: 2, 1: 1, 2: 1}","[100, 70, 40]",RMSprop,300.0,0.4817256279147173,0.29545454545454547,0.25
124,3.0,mse,"{0: 2, 1: 1, 2: 1}","[100, 40]",Adam,150.0,-0.08884006628961455,0.29545454545454547,0.29545454545454547
125,3.0,mse,"{0: 2, 1: 1, 2: 1}","[100, 40]",Adam,300.0,-0.11100025207317932,0.25,0.20454545454545456
126,3.0,mse,"{0: 2, 1: 1, 2: 1}","[100, 40]",RMSprop,150.0,-0.3445150167196356,0.2727272727272727,0.20454545454545456
127,3.0,mse,"{0: 2, 1: 1, 2: 1}","[100, 40]",RMSprop,300.0,-0.17763273088412856,0.29545454545454547,0.20454545454545456
128,3.0,mse,"{0: 2, 1: 1, 2: 1}","[100, 70]",Adam,150.0,0.21351490560804293,0.2727272727272727,0.20454545454545456
129,3.0,mse,"{0: 2, 1: 1, 2: 1}","[100, 70]",Adam,300.0,0.3651692283067139,0.29545454545454547,0.25
130,3.0,mse,"{0: 2, 1: 1, 2: 1}","[100, 70]",RMSprop,150.0,-0.7807449616304707,0.18181818181818182,0.18181818181818182
131,3.0,mse,"{0: 2, 1: 1, 2: 1}","[100, 70]",RMSprop,300.0,-0.21946371552920296,0.2727272727272727,0.25
132,3.0,mse,"{0: 2, 1: 3, 2: 1}","[40, 10]",Adam,150.0,-3.3896321235433478,0.18181818181818182,0.13636363636363635
133,3.0,mse,"{0: 2, 1: 3, 2: 1}","[40, 10]",Adam,300.0,-0.9240335398643388,0.11363636363636363,0.09090909090909091
134,3.0,mse,"{0: 2, 1: 3, 2: 1}","[40, 10]",RMSprop,150.0,-1.008648879758748,0.09090909090909091,0.09090909090909091
135,3.0,mse,"{0: 2, 1: 3, 2: 1}","[40, 10]",RMSprop,300.0,-2.3214148783536626,0.045454545454545456,0.045454545454545456
136,3.0,mse,"{0: 2, 1: 3, 2: 1}","[70, 40, 10]",Adam,150.0,-0.5252280890534888,0.13636363636363635,0.13636363636363635
137,3.0,mse,"{0: 2, 1: 3, 2: 1}","[70, 40, 10]",Adam,300.0,-0.6755164151807508,0.22727272727272727,0.20454545454545456
138,3.0,mse,"{0: 2, 1: 3, 2: 1}","[70, 40, 10]",RMSprop,150.0,-1.9787087002306767,0.1590909090909091,0.13636363636363635
139,3.0,mse,"{0: 2, 1: 3, 2: 1}","[70, 40, 10]",RMSprop,300.0,-0.7063329978188263,0.18181818181818182,0.13636363636363635
140,3.0,mse,"{0: 2, 1: 3, 2: 1}","[100, 70, 40, 10]",Adam,150.0,-1.2369658787159235,0.18181818181818182,0.1590909090909091
141,3.0,mse,"{0: 2, 1: 3, 2: 1}","[100, 70, 40, 10]",Adam,300.0,-0.4369541040965108,0.13636363636363635,0.13636363636363635
142,3.0,mse,"{0: 2, 1: 3, 2: 1}","[100, 70, 40, 10]",RMSprop,150.0,-1.838259781826481,0.18181818181818182,0.18181818181818182
143,3.0,mse,"{0: 2, 1: 3, 2: 1}","[100, 70, 40, 10]",RMSprop,300.0,-0.5555348428207747,0.20454545454545456,0.1590909090909091
144,3.0,mse,"{0: 2, 1: 3, 2: 1}","[100, 40, 10]",Adam,150.0,-1.708868168536345,0.13636363636363635,0.13636363636363635
145,3.0,mse,"{0: 2, 1: 3, 2: 1}","[100, 40, 10]",Adam,300.0,-1.168502504681515,0.1590909090909091,0.13636363636363635
146,3.0,mse,"{0: 2, 1: 3, 2: 1}","[100, 40, 10]",RMSprop,150.0,-0.7180094805823822,0.29545454545454547,0.22727272727272727
147,3.0,mse,"{0: 2, 1: 3, 2: 1}","[100, 40, 10]",RMSprop,300.0,0.054663011630795955,0.25,0.20454545454545456
148,3.0,mse,"{0: 2, 1: 3, 2: 1}","[70, 10]",Adam,150.0,-0.7513192777704574,0.1590909090909091,0.13636363636363635
149,3.0,mse,"{0: 2, 1: 3, 2: 1}","[70, 10]",Adam,300.0,-2.779021695211396,0.13636363636363635,0.13636363636363635
150,3.0,mse,"{0: 2, 1: 3, 2: 1}","[70, 10]",RMSprop,150.0,-0.9934054754011631,0.22727272727272727,0.20454545454545456
151,3.0,mse,"{0: 2, 1: 3, 2: 1}","[70, 10]",RMSprop,300.0,-0.27365084483364555,0.20454545454545456,0.20454545454545456
152,3.0,mse,"{0: 2, 1: 3, 2: 1}","[100, 70, 10]",Adam,150.0,-2.1412698767811857,0.18181818181818182,0.13636363636363635
153,3.0,mse,"{0: 2, 1: 3, 2: 1}","[100, 70, 10]",Adam,300.0,-2.2350893391256283,0.13636363636363635,0.11363636363636363
154,3.0,mse,"{0: 2, 1: 3, 2: 1}","[100, 70, 10]",RMSprop,150.0,-1.0349071341651168,0.11363636363636363,0.11363636363636363
155,3.0,mse,"{0: 2, 1: 3, 2: 1}","[100, 70, 10]",RMSprop,300.0,-1.9224091065701678,0.13636363636363635,0.13636363636363635
156,3.0,mse,"{0: 2, 1: 3, 2: 1}","[100, 10]",Adam,150.0,-0.8850718572406358,0.11363636363636363,0.11363636363636363
157,3.0,mse,"{0: 2, 1: 3, 2: 1}","[100, 10]",Adam,300.0,-1.3704951444939235,0.09090909090909091,0.09090909090909091
158,3.0,mse,"{0: 2, 1: 3, 2: 1}","[100, 10]",RMSprop,150.0,-3.872118933538628,0.13636363636363635,0.09090909090909091
159,3.0,mse,"{0: 2, 1: 3, 2: 1}","[100, 10]",RMSprop,300.0,-1.5543199456253254,0.18181818181818182,0.1590909090909091
160,3.0,mse,"{0: 2, 1: 3, 2: 1}","[70, 40]",Adam,150.0,-0.26687464271006445,0.22727272727272727,0.20454545454545456
161,3.0,mse,"{0: 2, 1: 3, 2: 1}","[70, 40]",Adam,300.0,-0.136332803382478,0.20454545454545456,0.20454545454545456
162,3.0,mse,"{0: 2, 1: 3, 2: 1}","[70, 40]",RMSprop,150.0,-0.020758261196586025,0.18181818181818182,0.11363636363636363
163,3.0,mse,"{0: 2, 1: 3, 2: 1}","[70, 40]",RMSprop,300.0,-2.6484166960169135,0.20454545454545456,0.20454545454545456
164,3.0,mse,"{0: 2, 1: 3, 2: 1}","[100, 70, 40]",Adam,150.0,-0.6197683347302525,0.11363636363636363,0.11363636363636363
165,3.0,mse,"{0: 2, 1: 3, 2: 1}","[100, 70, 40]",Adam,300.0,0.1865985186669184,0.2727272727272727,0.22727272727272727
166,3.0,mse,"{0: 2, 1: 3, 2: 1}","[100, 70, 40]",RMSprop,150.0,-0.5196520874767531,0.18181818181818182,0.18181818181818182
167,3.0,mse,"{0: 2, 1: 3, 2: 1}","[100, 70, 40]",RMSprop,300.0,-0.322813335275807,0.13636363636363635,0.13636363636363635
168,3.0,mse,"{0: 2, 1: 3, 2: 1}","[100, 40]",Adam,150.0,-0.38511888267202343,0.2727272727272727,0.22727272727272727
169,3.0,mse,"{0: 2, 1: 3, 2: 1}","[100, 40]",Adam,300.0,0.06557122127710402,0.20454545454545456,0.20454545454545456
170,3.0,mse,"{0: 2, 1: 3, 2: 1}","[100, 40]",RMSprop,150.0,-1.2524946324846633,0.20454545454545456,0.20454545454545456
171,3.0,mse,"{0: 2, 1: 3, 2: 1}","[100, 40]",RMSprop,300.0,0.12958992768843186,0.22727272727272727,0.18181818181818182
172,3.0,mse,"{0: 2, 1: 3, 2: 1}","[100, 70]",Adam,150.0,-0.4214931050534714,0.29545454545454547,0.25
173,3.0,mse,"{0: 2, 1: 3, 2: 1}","[100, 70]",Adam,300.0,-0.13600543374377544,0.22727272727272727,0.22727272727272727
174,3.0,mse,"{0: 2, 1: 3, 2: 1}","[100, 70]",RMSprop,150.0,0.09048039738852875,0.22727272727272727,0.20454545454545456
175,3.0,mse,"{0: 2, 1: 3, 2: 1}","[100, 70]",RMSprop,300.0,-1.1466671957674037,0.25,0.25
176,3.0,mse,"{0: 4, 1: 1, 2: 1}","[40, 10]",Adam,150.0,-0.8467798708542897,0.13636363636363635,0.13636363636363635
177,3.0,mse,"{0: 4, 1: 1, 2: 1}","[40, 10]",Adam,300.0,-0.11476713652425785,0.11363636363636363,0.11363636363636363
178,3.0,mse,"{0: 4, 1: 1, 2: 1}","[40, 10]",RMSprop,150.0,-0.4397342760785937,0.20454545454545456,0.18181818181818182
179,3.0,mse,"{0: 4, 1: 1, 2: 1}","[40, 10]",RMSprop,300.0,-0.7758419883760151,0.22727272727272727,0.11363636363636363
180,3.0,mse,"{0: 4, 1: 1, 2: 1}","[70, 40, 10]",Adam,150.0,-0.19083463301920234,0.20454545454545456,0.20454545454545456
181,3.0,mse,"{0: 4, 1: 1, 2: 1}","[70, 40, 10]",Adam,300.0,-3.171778075013288,0.11363636363636363,0.11363636363636363
182,3.0,mse,"{0: 4, 1: 1, 2: 1}","[70, 40, 10]",RMSprop,150.0,-0.12407330558488705,0.20454545454545456,0.1590909090909091
183,3.0,mse,"{0: 4, 1: 1, 2: 1}","[70, 40, 10]",RMSprop,300.0,0.3680761752073716,0.3181818181818182,0.2727272727272727
184,3.0,mse,"{0: 4, 1: 1, 2: 1}","[100, 70, 40, 10]",Adam,150.0,-0.5681986166915832,0.29545454545454547,0.20454545454545456
185,3.0,mse,"{0: 4, 1: 1, 2: 1}","[100, 70, 40, 10]",Adam,300.0,0.44911486399498884,0.29545454545454547,0.25
186,3.0,mse,"{0: 4, 1: 1, 2: 1}","[100, 70, 40, 10]",RMSprop,150.0,0.0018143604560851845,0.29545454545454547,0.2727272727272727
187,3.0,mse,"{0: 4, 1: 1, 2: 1}","[100, 70, 40, 10]",RMSprop,300.0,0.24689853803337092,0.2727272727272727,0.20454545454545456
188,3.0,mse,"{0: 4, 1: 1, 2: 1}","[100, 40, 10]",Adam,150.0,0.08358944307431987,0.2727272727272727,0.20454545454545456
