,argu,loss_fun,class_weight,nl,opt,epochs,Rsquare_median,R_greater_80,R_greater_85
30,3.0,mae,"{0: 1, 1: 3, 2: 1}","[70, 10]",RMSprop,150.0,-0.1801058696774912,0.22727272727272727,0.22727272727272727
31,3.0,mae,"{0: 1, 1: 3, 2: 1}","[70, 10]",RMSprop,300.0,-0.12138035071112568,0.3181818181818182,0.22727272727272727
32,3.0,mae,"{0: 1, 1: 3, 2: 1}","[100, 70, 10]",RMSprop,150.0,-0.40579372945824776,0.18181818181818182,0.1590909090909091
33,3.0,mae,"{0: 1, 1: 3, 2: 1}","[100, 70, 10]",RMSprop,300.0,0.503707608313255,0.3181818181818182,0.25
34,3.0,mae,"{0: 1, 1: 3, 2: 1}","[100, 10]",RMSprop,150.0,0.2110313961484549,0.2727272727272727,0.20454545454545456
35,3.0,mae,"{0: 1, 1: 3, 2: 1}","[100, 10]",RMSprop,300.0,-0.5800830103463915,0.22727272727272727,0.22727272727272727
36,3.0,mae,"{0: 1, 1: 3, 2: 1}","[70, 40]",RMSprop,150.0,0.2779607019558259,0.22727272727272727,0.22727272727272727
37,3.0,mae,"{0: 1, 1: 3, 2: 1}","[70, 40]",RMSprop,300.0,0.21528741532469636,0.20454545454545456,0.18181818181818182
38,3.0,mae,"{0: 1, 1: 3, 2: 1}","[100, 70, 40]",RMSprop,150.0,0.15326924753524523,0.36363636363636365,0.36363636363636365
39,3.0,mae,"{0: 1, 1: 3, 2: 1}","[100, 70, 40]",RMSprop,300.0,0.43580131561309815,0.36363636363636365,0.3181818181818182
40,3.0,mae,"{0: 1, 1: 3, 2: 1}","[100, 40]",RMSprop,150.0,0.016624583225295697,0.3409090909090909,0.3181818181818182
41,3.0,mae,"{0: 1, 1: 3, 2: 1}","[100, 40]",RMSprop,300.0,0.2835559204351885,0.36363636363636365,0.3181818181818182
42,3.0,mae,"{0: 1, 1: 3, 2: 1}","[100, 70]",RMSprop,150.0,0.3730927645696067,0.29545454545454547,0.2727272727272727
43,3.0,mae,"{0: 1, 1: 3, 2: 1}","[100, 70]",RMSprop,300.0,0.42379731902072665,0.4090909090909091,0.38636363636363635
44,3.0,mae,"{0: 2, 1: 1, 2: 1}","[40, 10]",RMSprop,150.0,0.8520110668894485,0.5454545454545454,0.5
45,3.0,mae,"{0: 2, 1: 1, 2: 1}","[40, 10]",RMSprop,300.0,0.39826902594934166,0.3181818181818182,0.2727272727272727
46,3.0,mae,"{0: 2, 1: 1, 2: 1}","[70, 40, 10]",RMSprop,150.0,0.6799957788767028,0.36363636363636365,0.29545454545454547
47,3.0,mae,"{0: 2, 1: 1, 2: 1}","[70, 40, 10]",RMSprop,300.0,0.6507013967098997,0.3409090909090909,0.3409090909090909
48,3.0,mae,"{0: 2, 1: 1, 2: 1}","[100, 70, 40, 10]",RMSprop,150.0,0.5239081388706519,0.38636363636363635,0.3409090909090909
49,3.0,mae,"{0: 2, 1: 1, 2: 1}","[100, 70, 40, 10]",RMSprop,300.0,0.5580394785076659,0.36363636363636365,0.3181818181818182
50,3.0,mae,"{0: 2, 1: 1, 2: 1}","[100, 40, 10]",RMSprop,150.0,0.6541380896891028,0.3409090909090909,0.2727272727272727
51,3.0,mae,"{0: 2, 1: 1, 2: 1}","[100, 40, 10]",RMSprop,300.0,0.6354007019135812,0.4090909090909091,0.36363636363636365
52,3.0,mae,"{0: 2, 1: 1, 2: 1}","[70, 10]",RMSprop,150.0,0.725966539756734,0.4318181818181818,0.4318181818181818
53,3.0,mae,"{0: 2, 1: 1, 2: 1}","[70, 10]",RMSprop,300.0,0.6399912012112987,0.4090909090909091,0.3181818181818182
54,3.0,mae,"{0: 2, 1: 1, 2: 1}","[100, 70, 10]",RMSprop,150.0,0.3502216469013001,0.36363636363636365,0.3181818181818182
55,3.0,mae,"{0: 2, 1: 1, 2: 1}","[100, 70, 10]",RMSprop,300.0,0.6194364512477173,0.3409090909090909,0.3181818181818182
56,3.0,mae,"{0: 2, 1: 1, 2: 1}","[100, 10]",RMSprop,150.0,0.552226005983231,0.3409090909090909,0.2727272727272727
57,3.0,mae,"{0: 2, 1: 1, 2: 1}","[100, 10]",RMSprop,300.0,0.5874101698829921,0.3181818181818182,0.25
58,3.0,mae,"{0: 2, 1: 1, 2: 1}","[70, 40]",RMSprop,150.0,0.5880261790259727,0.38636363636363635,0.3409090909090909
59,3.0,mae,"{0: 2, 1: 1, 2: 1}","[70, 40]",RMSprop,300.0,0.4893487859344015,0.3181818181818182,0.25
60,3.0,mae,"{0: 2, 1: 1, 2: 1}","[100, 70, 40]",RMSprop,150.0,-0.026894949124863787,0.3409090909090909,0.29545454545454547
61,3.0,mae,"{0: 2, 1: 1, 2: 1}","[100, 70, 40]",RMSprop,300.0,0.22487665640587007,0.25,0.25
62,3.0,mae,"{0: 2, 1: 1, 2: 1}","[100, 40]",RMSprop,150.0,0.3377235673571822,0.29545454545454547,0.2727272727272727
63,3.0,mae,"{0: 2, 1: 1, 2: 1}","[100, 40]",RMSprop,300.0,0.26531244137555865,0.25,0.22727272727272727
64,3.0,mae,"{0: 2, 1: 1, 2: 1}","[100, 70]",RMSprop,150.0,0.17575516591308638,0.36363636363636365,0.36363636363636365
65,3.0,mae,"{0: 2, 1: 1, 2: 1}","[100, 70]",RMSprop,300.0,0.6373597313271795,0.4772727272727273,0.36363636363636365
66,3.0,mae,"{0: 2, 1: 3, 2: 1}","[40, 10]",RMSprop,150.0,-1.4367495722375916,0.18181818181818182,0.13636363636363635
67,3.0,mae,"{0: 2, 1: 3, 2: 1}","[40, 10]",RMSprop,300.0,-0.5463803025422697,0.18181818181818182,0.13636363636363635
68,3.0,mae,"{0: 2, 1: 3, 2: 1}","[70, 40, 10]",RMSprop,150.0,0.4258077264384254,0.3181818181818182,0.29545454545454547
69,3.0,mae,"{0: 2, 1: 3, 2: 1}","[70, 40, 10]",RMSprop,300.0,-0.29814344905032697,0.20454545454545456,0.20454545454545456
70,3.0,mae,"{0: 2, 1: 3, 2: 1}","[100, 70, 40, 10]",RMSprop,150.0,-0.12190533023445482,0.25,0.25
71,3.0,mae,"{0: 2, 1: 3, 2: 1}","[100, 70, 40, 10]",RMSprop,300.0,0.2265749509489609,0.29545454545454547,0.2727272727272727
72,3.0,mae,"{0: 2, 1: 3, 2: 1}","[100, 40, 10]",RMSprop,150.0,-0.7187992214293163,0.20454545454545456,0.1590909090909091
73,3.0,mae,"{0: 2, 1: 3, 2: 1}","[100, 40, 10]",RMSprop,300.0,0.17903742688542867,0.3409090909090909,0.3181818181818182
74,3.0,mae,"{0: 2, 1: 3, 2: 1}","[70, 10]",RMSprop,150.0,0.6962874725364414,0.45454545454545453,0.4090909090909091
75,3.0,mae,"{0: 2, 1: 3, 2: 1}","[70, 10]",RMSprop,300.0,0.07630301318000282,0.3409090909090909,0.29545454545454547
76,3.0,mae,"{0: 2, 1: 3, 2: 1}","[100, 70, 10]",RMSprop,150.0,0.5896828921780655,0.29545454545454547,0.22727272727272727
77,3.0,mae,"{0: 2, 1: 3, 2: 1}","[100, 70, 10]",RMSprop,300.0,0.463418991078192,0.3409090909090909,0.29545454545454547
78,3.0,mae,"{0: 2, 1: 3, 2: 1}","[100, 10]",RMSprop,150.0,-0.8775107429312291,0.22727272727272727,0.18181818181818182
79,3.0,mae,"{0: 2, 1: 3, 2: 1}","[100, 10]",RMSprop,300.0,-0.6132487681302273,0.22727272727272727,0.18181818181818182
80,3.0,mae,"{0: 2, 1: 3, 2: 1}","[70, 40]",RMSprop,150.0,0.25372314591001066,0.36363636363636365,0.22727272727272727
81,3.0,mae,"{0: 2, 1: 3, 2: 1}","[70, 40]",RMSprop,300.0,-0.16912768242626786,0.20454545454545456,0.20454545454545456
82,3.0,mae,"{0: 2, 1: 3, 2: 1}","[100, 70, 40]",RMSprop,150.0,0.09200757183518771,0.2727272727272727,0.25
83,3.0,mae,"{0: 2, 1: 3, 2: 1}","[100, 70, 40]",RMSprop,300.0,0.3267427249397698,0.36363636363636365,0.3181818181818182
84,3.0,mae,"{0: 2, 1: 3, 2: 1}","[100, 40]",RMSprop,150.0,0.2999272488411256,0.38636363636363635,0.3409090909090909
85,3.0,mae,"{0: 2, 1: 3, 2: 1}","[100, 40]",RMSprop,300.0,-0.6048805272772743,0.36363636363636365,0.3409090909090909
86,3.0,mae,"{0: 2, 1: 3, 2: 1}","[100, 70]",RMSprop,150.0,0.34878097975091027,0.3409090909090909,0.2727272727272727
87,3.0,mae,"{0: 2, 1: 3, 2: 1}","[100, 70]",RMSprop,300.0,-0.500203861399146,0.29545454545454547,0.29545454545454547
88,3.0,mae,"{0: 4, 1: 1, 2: 1}","[40, 10]",RMSprop,150.0,0.625825624089287,0.36363636363636365,0.36363636363636365
89,3.0,mae,"{0: 4, 1: 1, 2: 1}","[40, 10]",RMSprop,300.0,0.5684008048495339,0.36363636363636365,0.3181818181818182
90,3.0,mae,"{0: 4, 1: 1, 2: 1}","[70, 40, 10]",RMSprop,150.0,0.3295125553402172,0.3181818181818182,0.2727272727272727
91,3.0,mae,"{0: 4, 1: 1, 2: 1}","[70, 40, 10]",RMSprop,300.0,0.7136531649311635,0.4318181818181818,0.38636363636363635
92,3.0,mae,"{0: 4, 1: 1, 2: 1}","[100, 70, 40, 10]",RMSprop,150.0,0.5572266064591544,0.45454545454545453,0.29545454545454547
93,3.0,mae,"{0: 4, 1: 1, 2: 1}","[100, 70, 40, 10]",RMSprop,300.0,0.620533135609077,0.3181818181818182,0.29545454545454547
94,3.0,mae,"{0: 4, 1: 1, 2: 1}","[100, 40, 10]",RMSprop,150.0,0.6759259130079676,0.38636363636363635,0.36363636363636365
95,3.0,mae,"{0: 4, 1: 1, 2: 1}","[100, 40, 10]",RMSprop,300.0,0.8256832012826417,0.5227272727272727,0.4318181818181818
96,3.0,mae,"{0: 4, 1: 1, 2: 1}","[70, 10]",RMSprop,150.0,0.30406662725406086,0.25,0.20454545454545456
97,3.0,mae,"{0: 4, 1: 1, 2: 1}","[70, 10]",RMSprop,300.0,0.4785096590571854,0.22727272727272727,0.20454545454545456
98,3.0,mae,"{0: 4, 1: 1, 2: 1}","[100, 70, 10]",RMSprop,150.0,0.7543444572545559,0.45454545454545453,0.38636363636363635
99,3.0,mae,"{0: 4, 1: 1, 2: 1}","[100, 70, 10]",RMSprop,300.0,0.4776431699841882,0.38636363636363635,0.36363636363636365
100,3.0,mae,"{0: 4, 1: 1, 2: 1}","[100, 10]",RMSprop,150.0,0.5541585146098322,0.2727272727272727,0.22727272727272727
101,3.0,mae,"{0: 4, 1: 1, 2: 1}","[100, 10]",RMSprop,300.0,0.6087331747494321,0.4090909090909091,0.3181818181818182
102,3.0,mae,"{0: 4, 1: 1, 2: 1}","[70, 40]",RMSprop,150.0,0.6000816573682207,0.36363636363636365,0.29545454545454547
103,3.0,mae,"{0: 4, 1: 1, 2: 1}","[70, 40]",RMSprop,300.0,0.5131098510568106,0.36363636363636365,0.3181818181818182
104,3.0,mae,"{0: 4, 1: 1, 2: 1}","[100, 70, 40]",RMSprop,150.0,0.4141437862828379,0.3181818181818182,0.29545454545454547
105,3.0,mae,"{0: 4, 1: 1, 2: 1}","[100, 70, 40]",RMSprop,300.0,0.7434307451815452,0.4772727272727273,0.4318181818181818
106,3.0,mae,"{0: 4, 1: 1, 2: 1}","[100, 40]",RMSprop,150.0,0.6939642690168213,0.4090909090909091,0.36363636363636365
107,3.0,mae,"{0: 4, 1: 1, 2: 1}","[100, 40]",RMSprop,300.0,0.6744951512041428,0.38636363636363635,0.3181818181818182
108,3.0,mae,"{0: 4, 1: 1, 2: 1}","[100, 70]",RMSprop,150.0,0.6370069146300579,0.38636363636363635,0.3409090909090909
109,3.0,mae,"{0: 4, 1: 1, 2: 1}","[100, 70]",RMSprop,300.0,0.5833863763203352,0.29545454545454547,0.25
110,3.0,mae,"{0: 4, 1: 3, 2: 1}","[40, 10]",RMSprop,150.0,0.46372651466010245,0.25,0.22727272727272727
111,3.0,mae,"{0: 4, 1: 3, 2: 1}","[40, 10]",RMSprop,300.0,0.2589775241516742,0.2727272727272727,0.22727272727272727
112,3.0,mae,"{0: 4, 1: 3, 2: 1}","[70, 40, 10]",RMSprop,150.0,0.25208147437155665,0.25,0.25
113,3.0,mae,"{0: 4, 1: 3, 2: 1}","[70, 40, 10]",RMSprop,300.0,-0.05529702202151843,0.2727272727272727,0.25
114,3.0,mae,"{0: 4, 1: 3, 2: 1}","[100, 70, 40, 10]",RMSprop,150.0,0.23980379541292807,0.22727272727272727,0.22727272727272727
115,3.0,mae,"{0: 4, 1: 3, 2: 1}","[100, 70, 40, 10]",RMSprop,300.0,0.05197598693843791,0.36363636363636365,0.3181818181818182
116,3.0,mae,"{0: 4, 1: 3, 2: 1}","[100, 40, 10]",RMSprop,150.0,0.5348526845977957,0.2727272727272727,0.2727272727272727
117,3.0,mae,"{0: 4, 1: 3, 2: 1}","[100, 40, 10]",RMSprop,300.0,-0.040055250456319524,0.29545454545454547,0.25
118,3.0,mae,"{0: 4, 1: 3, 2: 1}","[70, 10]",RMSprop,150.0,-0.3724096279578015,0.25,0.22727272727272727
119,3.0,mae,"{0: 4, 1: 3, 2: 1}","[70, 10]",RMSprop,300.0,0.48453122441974134,0.3181818181818182,0.2727272727272727
120,3.0,mae,"{0: 4, 1: 3, 2: 1}","[100, 70, 10]",RMSprop,150.0,0.7967202893390364,0.4772727272727273,0.36363636363636365
121,3.0,mae,"{0: 4, 1: 3, 2: 1}","[100, 70, 10]",RMSprop,300.0,-0.09595141402081253,0.2727272727272727,0.25
122,3.0,mae,"{0: 4, 1: 3, 2: 1}","[100, 10]",RMSprop,150.0,0.07272542702698614,0.20454545454545456,0.20454545454545456
123,3.0,mae,"{0: 4, 1: 3, 2: 1}","[100, 10]",RMSprop,300.0,0.5705907126271986,0.4318181818181818,0.38636363636363635
124,3.0,mae,"{0: 4, 1: 3, 2: 1}","[70, 40]",RMSprop,150.0,0.013624971237553463,0.20454545454545456,0.1590909090909091
125,3.0,mae,"{0: 4, 1: 3, 2: 1}","[70, 40]",RMSprop,300.0,-0.40532134446249346,0.2727272727272727,0.18181818181818182
126,3.0,mae,"{0: 4, 1: 3, 2: 1}","[100, 70, 40]",RMSprop,150.0,0.028150343209055295,0.22727272727272727,0.22727272727272727
127,3.0,mae,"{0: 4, 1: 3, 2: 1}","[100, 70, 40]",RMSprop,300.0,0.20360019701710425,0.3181818181818182,0.25
128,3.0,mae,"{0: 4, 1: 3, 2: 1}","[100, 40]",RMSprop,150.0,0.3360454153237841,0.29545454545454547,0.2727272727272727
129,3.0,mae,"{0: 4, 1: 3, 2: 1}","[100, 40]",RMSprop,300.0,-0.4522878648615739,0.20454545454545456,0.20454545454545456
130,3.0,mae,"{0: 4, 1: 3, 2: 1}","[100, 70]",RMSprop,150.0,0.33506626643140375,0.36363636363636365,0.3409090909090909
131,3.0,mae,"{0: 4, 1: 3, 2: 1}","[100, 70]",RMSprop,300.0,0.26943380399898675,0.3409090909090909,0.3181818181818182
132,3.0,mae,"{0: 6, 1: 1, 2: 1}","[40, 10]",RMSprop,150.0,-0.09820965462155834,0.25,0.22727272727272727
133,3.0,mae,"{0: 6, 1: 1, 2: 1}","[40, 10]",RMSprop,300.0,0.6469170510012419,0.2727272727272727,0.20454545454545456
134,3.0,mae,"{0: 6, 1: 1, 2: 1}","[70, 40, 10]",RMSprop,150.0,0.679319445936811,0.36363636363636365,0.36363636363636365
135,3.0,mae,"{0: 6, 1: 1, 2: 1}","[70, 40, 10]",RMSprop,300.0,0.22851827689519155,0.3409090909090909,0.22727272727272727
136,3.0,mae,"{0: 6, 1: 1, 2: 1}","[100, 70, 40, 10]",RMSprop,150.0,0.5408315398953969,0.3181818181818182,0.25
137,3.0,mae,"{0: 6, 1: 1, 2: 1}","[100, 70, 40, 10]",RMSprop,300.0,0.5518337489166049,0.4090909090909091,0.3409090909090909
138,3.0,mae,"{0: 6, 1: 1, 2: 1}","[100, 40, 10]",RMSprop,150.0,0.7153816963602884,0.4090909090909091,0.36363636363636365
139,3.0,mae,"{0: 6, 1: 1, 2: 1}","[100, 40, 10]",RMSprop,300.0,0.6905203107744469,0.36363636363636365,0.3181818181818182
140,3.0,mae,"{0: 6, 1: 1, 2: 1}","[70, 10]",RMSprop,150.0,0.5443210798558088,0.3409090909090909,0.2727272727272727
141,3.0,mae,"{0: 6, 1: 1, 2: 1}","[70, 10]",RMSprop,300.0,0.5311945202742636,0.29545454545454547,0.20454545454545456
142,3.0,mae,"{0: 6, 1: 1, 2: 1}","[100, 70, 10]",RMSprop,150.0,0.6498336491489459,0.3409090909090909,0.2727272727272727
143,3.0,mae,"{0: 6, 1: 1, 2: 1}","[100, 70, 10]",RMSprop,300.0,0.5895215381581848,0.3181818181818182,0.3181818181818182
144,3.0,mae,"{0: 6, 1: 1, 2: 1}","[100, 10]",RMSprop,150.0,-0.041955431600818716,0.20454545454545456,0.18181818181818182
145,3.0,mae,"{0: 6, 1: 1, 2: 1}","[100, 10]",RMSprop,300.0,0.6685084344651315,0.38636363636363635,0.36363636363636365
146,3.0,mae,"{0: 6, 1: 1, 2: 1}","[70, 40]",RMSprop,150.0,0.8813285482469341,0.5681818181818182,0.5454545454545454
147,3.0,mae,"{0: 6, 1: 1, 2: 1}","[70, 40]",RMSprop,300.0,0.5779068560321521,0.38636363636363635,0.36363636363636365
148,3.0,mae,"{0: 6, 1: 1, 2: 1}","[100, 70, 40]",RMSprop,150.0,0.5443833250007943,0.3181818181818182,0.29545454545454547
149,3.0,mae,"{0: 6, 1: 1, 2: 1}","[100, 70, 40]",RMSprop,300.0,0.38448143766126325,0.36363636363636365,0.29545454545454547
150,3.0,mae,"{0: 6, 1: 1, 2: 1}","[100, 40]",RMSprop,150.0,0.6542619049389578,0.38636363636363635,0.38636363636363635
151,3.0,mae,"{0: 6, 1: 1, 2: 1}","[100, 40]",RMSprop,300.0,0.3734137461409484,0.29545454545454547,0.25
152,3.0,mae,"{0: 6, 1: 1, 2: 1}","[100, 70]",RMSprop,150.0,0.37711567383304617,0.3409090909090909,0.2727272727272727
153,3.0,mae,"{0: 6, 1: 1, 2: 1}","[100, 70]",RMSprop,300.0,0.634515184539323,0.38636363636363635,0.3181818181818182
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
